Event Time,Location Tag,Source,Condition,Action,Priority,Description,Value,Units,Source_File,Interval_Start,Hits_in_10min
2025-09-28 23:20:38,4500,FI-4205A,BAD PV,,L 00,Flow Indicator at New N2 Line,0,kg/hr,7.csv,2025-09-28 23:20:00,48
2025-09-28 23:20:37,4500,FI-4205A,BAD PV,OK,L 00,Flow Indicator at New N2 Line,1494.96,kg/hr,7.csv,2025-09-28 23:20:00,48
2025-09-28 23:20:33,4500,FI-4205A,BAD PV,OK,L 00,Flow Indicator at New N2 Line,1494.89,kg/hr,7.csv,2025-09-28 23:20:00,48
2025-09-28 23:20:27,4500,FI-4205A,BAD PV,,L 00,Flow Indicator at New N2 Line,1494.89,kg/hr,7.csv,2025-09-28 23:20:00,48
2025-09-28 23:20:25,4500,FI-4205A,BAD PV,OK,L 00,Flow Indicator at New N2 Line,1494.89,kg/hr,7.csv,2025-09-28 23:20:00,48
2025-09-28 23:09:57,4500,FI-4205A,BAD PV,,L 00,Flow Indicator at New N2 Line,2247.56,kg/hr,7.csv,2025-09-28 23:00:00,61
2025-09-28 23:09:53,4500,FI-4205A,BAD PV,OK,L 00,Flow Indicator at New N2 Line,1498.54,kg/hr,7.csv,2025-09-28 23:00:00,61
2025-09-28 23:09:51,4500,FI-4205A,BAD PV,,L 00,Flow Indicator at New N2 Line,1498.54,kg/hr,7.csv,2025-09-28 23:00:00,61
2025-09-28 23:09:49,4500,FI-4205A,BAD PV,OK,L 00,Flow Indicator at New N2 Line,1502.36,kg/hr,7.csv,2025-09-28 23:00:00,61
2025-09-28 23:09:47,4500,FI-4205A,BAD PV,,L 00,Flow Indicator at New N2 Line,8,kg/hr,7.csv,2025-09-28 23:00:00,61
2025-09-28 23:09:42,4500,FI-4205A,BAD PV,ACK,,Flow Indicator at New N2 Line,,,7.csv,2025-09-28 23:00:00,61
2025-09-28 23:09:39,4500,FI-4205A,BAD PV,OK,L 00,Flow Indicator at New N2 Line,1503.39,kg/hr,7.csv,2025-09-28 23:00:00,61
2025-09-28 23:09:37,4500,FI-4205A,BAD PV,,L 00,Flow Indicator at New N2 Line,1503.39,kg/hr,7.csv,2025-09-28 23:00:00,61
2025-09-28 23:09:30,4500,FI-4205A,BAD PV,ACK,,Flow Indicator at New N2 Line,,,7.csv,2025-09-28 23:00:00,61
2025-09-28 23:09:26,4500,FI-4205A,BAD PV,,L 00,Flow Indicator at New N2 Line,0,kg/hr,7.csv,2025-09-28 23:00:00,61
2025-09-28 23:09:24,4500,FI-4205A,BAD PV,OK,L 00,Flow Indicator at New N2 Line,1504.45,kg/hr,7.csv,2025-09-28 23:00:00,61
2025-09-28 23:09:09,4500,FI-4205A,BAD PV,,L 00,Flow Indicator at New N2 Line,0,kg/hr,7.csv,2025-09-28 23:00:00,61
2025-09-28 23:09:06,4500,FI-4205A,BAD PV,OK,L 00,Flow Indicator at New N2 Line,1502.16,kg/hr,7.csv,2025-09-28 23:00:00,61
2025-09-28 23:09:05,4500,FI-4205A,BAD PV,,L 00,Flow Indicator at New N2 Line,1502.16,kg/hr,7.csv,2025-09-28 23:00:00,61
2025-09-28 23:09:04,4500,FI-4205A,BAD PV,ACK,,Flow Indicator at New N2 Line,,,7.csv,2025-09-28 23:00:00,61
2025-09-28 23:09:03,4500,FI-4205A,BAD PV,OK,L 00,Flow Indicator at New N2 Line,1501.41,kg/hr,7.csv,2025-09-28 23:00:00,61
2025-09-28 23:08:55,4500,FI-4205A,BAD PV,,L 00,Flow Indicator at New N2 Line,0,kg/hr,7.csv,2025-09-28 23:00:00,61
2025-09-28 23:08:40,4500,FI-4205A,BAD PV,OK,L 00,Flow Indicator at New N2 Line,1500.8,kg/hr,7.csv,2025-09-28 23:00:00,61
2025-09-28 23:08:38,4500,FI-4205A,BAD PV,,L 00,Flow Indicator at New N2 Line,1500.8,kg/hr,7.csv,2025-09-28 23:00:00,61
2025-09-28 23:05:34,4500,FI-4205A,BAD PV,ACK,,Flow Indicator at New N2 Line,,,7.csv,2025-09-28 23:00:00,61
2025-09-28 23:03:56,4500,FI-4205A,BAD PV,OK,L 00,Flow Indicator at New N2 Line,1500.53,kg/hr,7.csv,2025-09-28 23:00:00,61
2025-09-28 23:03:54,4500,FI-4205A,BAD PV,,L 00,Flow Indicator at New N2 Line,1500.53,kg/hr,7.csv,2025-09-28 23:00:00,61
2025-09-28 23:03:51,4500,FI-4205A,BAD PV,OK,L 00,Flow Indicator at New N2 Line,1504.97,kg/hr,7.csv,2025-09-28 23:00:00,61
2025-09-28 23:03:48,4500,FI-4205A,BAD PV,,L 00,Flow Indicator at New N2 Line,1504.97,kg/hr,7.csv,2025-09-28 23:00:00,61
2025-09-28 23:03:45,4500,FI-4205A,BAD PV,OK,L 00,Flow Indicator at New N2 Line,1499.66,kg/hr,7.csv,2025-09-28 23:00:00,61
2025-09-28 23:03:44,4500,FI-4205A,BAD PV,,L 00,Flow Indicator at New N2 Line,1499.66,kg/hr,7.csv,2025-09-28 23:00:00,61
2025-09-28 23:03:41,4500,FI-4205A,BAD PV,OK,L 00,Flow Indicator at New N2 Line,1496.32,kg/hr,7.csv,2025-09-28 23:00:00,61
2025-09-28 23:03:39,4500,FI-4205A,BAD PV,,L 00,Flow Indicator at New N2 Line,1496.32,kg/hr,7.csv,2025-09-28 23:00:00,61
2025-09-28 23:03:36,4500,FI-4205A,BAD PV,OK,L 00,Flow Indicator at New N2 Line,1502.38,kg/hr,7.csv,2025-09-28 23:00:00,61
2025-09-28 23:03:30,4500,FI-4205A,BAD PV,ACK,,Flow Indicator at New N2 Line,,,7.csv,2025-09-28 23:00:00,61
2025-09-28 23:03:27,4500,FI-4205A,BAD PV,,L 00,Flow Indicator at New N2 Line,1502.38,kg/hr,7.csv,2025-09-28 23:00:00,61
2025-09-28 23:03:23,4500,FI-4205A,BAD PV,OK,L 00,Flow Indicator at New N2 Line,1496.29,kg/hr,7.csv,2025-09-28 23:00:00,61
2025-09-28 23:03:19,4500,FI-4205A,BAD PV,OK,L 00,Flow Indicator at New N2 Line,1495.5,kg/hr,7.csv,2025-09-28 23:00:00,61
2025-09-28 23:03:18,4500,FI-4205A,BAD PV,,L 00,Flow Indicator at New N2 Line,1495.5,kg/hr,7.csv,2025-09-28 23:00:00,61
2025-09-28 23:02:29,4500,FI-4205A,BAD PV,OK,L 00,Flow Indicator at New N2 Line,1502.74,kg/hr,7.csv,2025-09-28 23:00:00,61
2025-09-28 23:02:29,4500,FI-4205A,BAD PV,,L 00,Flow Indicator at New N2 Line,1502.74,kg/hr,7.csv,2025-09-28 23:00:00,61
2025-09-28 23:02:05,4500,FI-4205A,BAD PV,,L 00,Flow Indicator at New N2 Line,0,kg/hr,7.csv,2025-09-28 23:00:00,61
2025-09-28 23:02:05,4500,FI-4205A,BAD PV,OK,L 00,Flow Indicator at New N2 Line,1503.38,kg/hr,7.csv,2025-09-28 23:00:00,61
2025-09-28 23:01:53,4500,FI-4205A,BAD PV,,L 00,Flow Indicator at New N2 Line,1503.38,kg/hr,7.csv,2025-09-28 23:00:00,61
2025-09-28 23:01:51,4500,FI-4205A,BAD PV,OK,L 00,Flow Indicator at New N2 Line,1492.32,kg/hr,7.csv,2025-09-28 23:00:00,61
2025-09-28 23:01:36,4500,FI-4205A,BAD PV,,L 00,Flow Indicator at New N2 Line,13,kg/hr,7.csv,2025-09-28 23:00:00,61
2025-09-28 23:01:30,4500,FI-4205A,BAD PV,OK,L 00,Flow Indicator at New N2 Line,1503.49,kg/hr,7.csv,2025-09-28 23:00:00,61
2025-09-28 23:01:28,4500,FI-4205A,BAD PV,,L 00,Flow Indicator at New N2 Line,1503.49,kg/hr,7.csv,2025-09-28 23:00:00,61
2025-09-28 23:01:12,4500,FI-4205A,BAD PV,OK,L 00,Flow Indicator at New N2 Line,1496.65,kg/hr,7.csv,2025-09-28 23:00:00,61
2025-09-28 23:01:11,4500,FI-4205A,BAD PV,,L 00,Flow Indicator at New N2 Line,1496.65,kg/hr,7.csv,2025-09-28 23:00:00,61
2025-09-28 23:01:03,4500,FI-4205A,BAD PV,ACK,,Flow Indicator at New N2 Line,,,7.csv,2025-09-28 23:00:00,61
2025-09-28 23:01:01,4500,FI-4205A,BAD PV,ACK,,Flow Indicator at New N2 Line,,,7.csv,2025-09-28 23:00:00,61
2025-09-28 23:01:01,4500,FI-4205A,BAD PV,OK,L 00,Flow Indicator at New N2 Line,1497.01,kg/hr,7.csv,2025-09-28 23:00:00,61
2025-09-28 23:00:57,4500,FI-4205A,BAD PV,,L 00,Flow Indicator at New N2 Line,1497.01,kg/hr,7.csv,2025-09-28 23:00:00,61
2025-09-28 23:00:56,4500,FI-4205A,BAD PV,OK,L 00,Flow Indicator at New N2 Line,1501.12,kg/hr,7.csv,2025-09-28 23:00:00,61
2025-09-28 23:00:55,4500,FI-4205A,BAD PV,,L 00,Flow Indicator at New N2 Line,1501.12,kg/hr,7.csv,2025-09-28 23:00:00,61
2025-09-28 23:00:49,4500,FI-4205A,BAD PV,OK,L 00,Flow Indicator at New N2 Line,1498.47,kg/hr,7.csv,2025-09-28 23:00:00,61
2025-09-28 23:00:47,4500,FI-4205A,BAD PV,,L 00,Flow Indicator at New N2 Line,1498.47,kg/hr,7.csv,2025-09-28 23:00:00,61
2025-09-28 23:00:45,4500,FI-4205A,BAD PV,OK,L 00,Flow Indicator at New N2 Line,1503.6,kg/hr,7.csv,2025-09-28 23:00:00,61
2025-09-28 23:00:38,4500,FI-4205A,BAD PV,,L 00,Flow Indicator at New N2 Line,0,kg/hr,7.csv,2025-09-28 23:00:00,61
2025-09-28 23:00:36,4500,FI-4205A,BAD PV,OK,L 00,Flow Indicator at New N2 Line,1496.58,kg/hr,7.csv,2025-09-28 23:00:00,61
2025-09-28 23:00:09,4500,FI-4205A,BAD PV,OK,L 00,Flow Indicator at New N2 Line,1500.37,kg/hr,7.csv,2025-09-28 23:00:00,61
2025-09-28 23:00:07,4500,FI-4205A,BAD PV,,L 00,Flow Indicator at New N2 Line,1500.37,kg/hr,7.csv,2025-09-28 23:00:00,61
2025-09-28 23:00:05,4500,FI-4205A,BAD PV,OK,L 00,Flow Indicator at New N2 Line,1504.22,kg/hr,7.csv,2025-09-28 23:00:00,61
2025-09-28 23:00:03,4500,FI-4205A,BAD PV,,L 00,Flow Indicator at New N2 Line,0,kg/hr,7.csv,2025-09-28 23:00:00,61
2025-09-28 22:56:44,6200,FQ_E401,BAD PV,ACK,,Spray Valve Pure Water Flow Totl,,,7.csv,2025-09-28 22:50:00,18
2025-09-28 22:56:42,6200,FIC_E402,BAD PV,ACK,,Modifier Solution to Polymerizer Flow,,,7.csv,2025-09-28 22:50:00,18
2025-09-28 22:56:40,6200,FIC_E402,BAD PV,OK,L 00,Modifier Solution to Polymerizer Flow,132.586,kg/h,7.csv,2025-09-28 22:50:00,18
2025-09-28 22:56:39,6200,FQ_E401,BAD PV,OK,L 00,Spray Valve Pure Water Flow Totl,201.681,t,7.csv,2025-09-28 22:50:00,18
2025-09-28 22:56:38,6200,FIC_E402,BAD PV,,L 00,Modifier Solution to Polymerizer Flow,201.681,kg/h,7.csv,2025-09-28 22:50:00,18
2025-09-28 22:56:36,6200,FQ_E401,BAD PV,,L 00,Spray Valve Pure Water Flow Totl,0,t,7.csv,2025-09-28 22:50:00,18
2025-09-28 22:56:34,6200,FIC_E402,BAD PV,OK,L 00,Modifier Solution to Polymerizer Flow,202.931,kg/h,7.csv,2025-09-28 22:50:00,18
2025-09-28 22:56:34,6200,FIC_E402,BAD PV,ACK,,Modifier Solution to Polymerizer Flow,,,7.csv,2025-09-28 22:50:00,18
2025-09-28 22:56:30,6200,FIC_E402,BAD PV,,L 00,Modifier Solution to Polymerizer Flow,202.931,kg/h,7.csv,2025-09-28 22:50:00,18
2025-09-28 22:56:30,6200,FQ_E401,BAD PV,OK,L 00,Spray Valve Pure Water Flow Totl,204.175,t,7.csv,2025-09-28 22:50:00,18
2025-09-28 22:56:25,6200,FQ_E401,BAD PV,ACK,,Spray Valve Pure Water Flow Totl,,,7.csv,2025-09-28 22:50:00,18
2025-09-28 22:56:25,6200,FQ_E401,BAD PV,,L 00,Spray Valve Pure Water Flow Totl,204.175,t,7.csv,2025-09-28 22:50:00,18
2025-09-28 22:56:24,6200,FIC_E402,BAD PV,ACK,,Modifier Solution to Polymerizer Flow,,,7.csv,2025-09-28 22:50:00,18
2025-09-28 22:56:23,6200,FIC_E402,BAD PV,OK,L 00,Modifier Solution to Polymerizer Flow,205.674,kg/h,7.csv,2025-09-28 22:50:00,18
2025-09-28 22:56:19,6200,FIC_E402,BAD PV,,L 00,Modifier Solution to Polymerizer Flow,205.674,kg/h,7.csv,2025-09-28 22:50:00,18
2025-09-28 22:56:19,6200,FQ_E401,BAD PV,OK,L 00,Spray Valve Pure Water Flow Totl,205.02,t,7.csv,2025-09-28 22:50:00,18
2025-09-28 22:56:18,6200,FQ_E401,BAD PV,ACK,,Spray Valve Pure Water Flow Totl,,,7.csv,2025-09-28 22:50:00,18
2025-09-28 22:56:15,6200,FQ_E401,BAD PV,,L 00,Spray Valve Pure Water Flow Totl,205.02,t,7.csv,2025-09-28 22:50:00,18
2025-09-28 22:56:13,6200,FIC_E402,BAD PV,OK,L 00,Modifier Solution to Polymerizer Flow,205.052,kg/h,7.csv,2025-09-28 22:50:00,18
2025-09-28 22:56:14,6200,FIC_E402,BAD PV,ACK,,Modifier Solution to Polymerizer Flow,,,7.csv,2025-09-28 22:50:00,18
2025-09-28 22:56:09,6200,FIC_E402,BAD PV,,L 00,Modifier Solution to Polymerizer Flow,205.052,kg/h,7.csv,2025-09-28 22:50:00,18
2025-09-28 22:56:09,6200,FQ_E401,BAD PV,OK,L 00,Spray Valve Pure Water Flow Totl,204.109,t,7.csv,2025-09-28 22:50:00,18
2025-09-28 22:56:08,6200,FQ_E401,BAD PV,ACK,,Spray Valve Pure Water Flow Totl,,,7.csv,2025-09-28 22:50:00,18
2025-09-28 22:56:05,6200,FQ_E401,BAD PV,,L 00,Spray Valve Pure Water Flow Totl,204.109,t,7.csv,2025-09-28 22:50:00,18
2025-09-28 22:56:05,6200,FIC_E402,BAD PV,ACK,,Modifier Solution to Polymerizer Flow,,,7.csv,2025-09-28 22:50:00,18
2025-09-28 22:56:05,6200,FIC_E402,BAD PV,OK,L 00,Modifier Solution to Polymerizer Flow,204.007,kg/h,7.csv,2025-09-28 22:50:00,18
2025-09-28 22:56:00,6200,FIC_E402,BAD PV,,L 00,Modifier Solution to Polymerizer Flow,204.007,kg/h,7.csv,2025-09-28 22:50:00,18
2025-09-28 22:56:00,6200,FQ_E401,BAD PV,OK,L 00,Spray Valve Pure Water Flow Totl,205.741,t,7.csv,2025-09-28 22:50:00,18
2025-09-28 22:55:58,6200,FQ_E401,BAD PV,ACK,,Spray Valve Pure Water Flow Totl,,,7.csv,2025-09-28 22:50:00,18
2025-09-28 22:55:56,6200,FQ_E401,BAD PV,,L 00,Spray Valve Pure Water Flow Totl,205.741,t,7.csv,2025-09-28 22:50:00,18
2025-09-28 22:55:55,6200,FQ_E401,BAD PV,ACK,,Spray Valve Pure Water Flow Totl,,,7.csv,2025-09-28 22:50:00,18
2025-09-28 22:55:54,6200,FIC_E402,BAD PV,OK,L 00,Modifier Solution to Polymerizer Flow,205.541,kg/h,7.csv,2025-09-28 22:50:00,18
2025-09-28 22:55:53,6200,FIC_E402,BAD PV,ACK,,Modifier Solution to Polymerizer Flow,,,7.csv,2025-09-28 22:50:00,18
2025-09-28 22:55:50,6200,FIC_E402,BAD PV,,L 00,Modifier Solution to Polymerizer Flow,205.541,kg/h,7.csv,2025-09-28 22:50:00,18
2025-09-28 22:55:50,6200,FQ_E401,BAD PV,OK,L 00,Spray Valve Pure Water Flow Totl,204.509,t,7.csv,2025-09-28 22:50:00,18
2025-09-28 22:55:46,6200,FQ_E401,BAD PV,,L 00,Spray Valve Pure Water Flow Totl,0,t,7.csv,2025-09-28 22:50:00,18
2025-09-28 21:38:14,4500,FI-4205A,BAD PV,ACK,,Flow Indicator at New N2 Line,,,7.csv,2025-09-28 21:30:00,56
2025-09-28 21:38:10,4500,FI-4205A,BAD PV,ACK,,Flow Indicator at New N2 Line,,,7.csv,2025-09-28 21:30:00,56
2025-09-28 21:37:12,4500,FI-4205A,BAD PV,,L 00,Flow Indicator at New N2 Line,8.1,kg/hr,7.csv,2025-09-28 21:30:00,56
2025-09-28 21:37:10,4500,FI-4205A,BAD PV,,L 00,Flow Indicator at New N2 Line,8.1,kg/hr,7.csv,2025-09-28 21:30:00,56
2025-09-28 21:37:02,4500,FI-4205A,BAD PV,OK,L 00,Flow Indicator at New N2 Line,1500.54,kg/hr,7.csv,2025-09-28 21:30:00,56
2025-09-28 21:36:56,4500,FI-4205A,BAD PV,OK,L 00,Flow Indicator at New N2 Line,1501.67,kg/hr,7.csv,2025-09-28 21:30:00,56
2025-09-28 21:36:19,4500,FI-4205A,BAD PV,ACK,,Flow Indicator at New N2 Line,,,7.csv,2025-09-28 21:30:00,56
2025-09-28 21:34:38,4500,FI-4205A,BAD PV,,L 00,Flow Indicator at New N2 Line,1501.67,kg/hr,7.csv,2025-09-28 21:30:00,56
2025-09-28 21:34:36,4500,FI-4205A,BAD PV,OK,L 00,Flow Indicator at New N2 Line,1501.02,kg/hr,7.csv,2025-09-28 21:30:00,56
2025-09-28 21:34:31,4500,FI-4205A,BAD PV,,L 00,Flow Indicator at New N2 Line,92.5269,kg/hr,7.csv,2025-09-28 21:30:00,56
2025-09-28 21:34:31,4500,FI-4205A,BAD PV,OK,L 00,Flow Indicator at New N2 Line,1504.24,kg/hr,7.csv,2025-09-28 21:30:00,56
2025-09-28 21:34:20,4500,FI-4205A,BAD PV,,L 00,Flow Indicator at New N2 Line,7.1,kg/hr,7.csv,2025-09-28 21:30:00,56
2025-09-28 21:34:17,4500,FI-4205A,BAD PV,OK,L 00,Flow Indicator at New N2 Line,1503.64,kg/hr,7.csv,2025-09-28 21:30:00,56
2025-09-28 21:34:14,4500,FI-4205A,BAD PV,,L 00,Flow Indicator at New N2 Line,1503.64,kg/hr,7.csv,2025-09-28 21:30:00,56
2025-09-28 21:34:13,4500,FI-4205A,BAD PV,OK,L 00,Flow Indicator at New N2 Line,1503.51,kg/hr,7.csv,2025-09-28 21:30:00,56
2025-09-28 21:34:11,4500,FI-4205A,BAD PV,ACK,,Flow Indicator at New N2 Line,,,7.csv,2025-09-28 21:30:00,56
2025-09-28 21:34:10,4500,FI-4205A,BAD PV,ACK,,Flow Indicator at New N2 Line,,,7.csv,2025-09-28 21:30:00,56
2025-09-28 21:34:05,4500,FI-4205A,BAD PV,,L 00,Flow Indicator at New N2 Line,1503.51,kg/hr,7.csv,2025-09-28 21:30:00,56
2025-09-28 21:33:57,4500,FI-4205A,BAD PV,OK,L 00,Flow Indicator at New N2 Line,1501.62,kg/hr,7.csv,2025-09-28 21:30:00,56
2025-09-28 21:33:45,4500,FI-4205A,BAD PV,,L 00,Flow Indicator at New N2 Line,0.800016,kg/hr,7.csv,2025-09-28 21:30:00,56
2025-09-28 21:33:40,4500,FI-4205A,BAD PV,ACK,,Flow Indicator at New N2 Line,,,7.csv,2025-09-28 21:30:00,56
2025-09-28 21:33:37,4500,FI-4205A,BAD PV,OK,L 00,Flow Indicator at New N2 Line,1504.42,kg/hr,7.csv,2025-09-28 21:30:00,56
2025-09-28 21:33:32,4500,FI-4205A,BAD PV,,L 00,Flow Indicator at New N2 Line,1504.42,kg/hr,7.csv,2025-09-28 21:30:00,56
2025-09-28 21:33:16,4500,FI-4205A,BAD PV,,L 00,Flow Indicator at New N2 Line,1504.42,kg/hr,7.csv,2025-09-28 21:30:00,56
2025-09-28 21:33:15,4500,FI-4205A,BAD PV,OK,L 00,Flow Indicator at New N2 Line,1502.27,kg/hr,7.csv,2025-09-28 21:30:00,56
2025-09-28 21:33:06,4500,FI-4205A,BAD PV,,L 00,Flow Indicator at New N2 Line,1502.27,kg/hr,7.csv,2025-09-28 21:30:00,56
2025-09-28 21:33:02,4500,FI-4205A,BAD PV,OK,L 00,Flow Indicator at New N2 Line,1500.44,kg/hr,7.csv,2025-09-28 21:30:00,56
2025-09-28 21:32:58,4500,FI-4205A,BAD PV,ACK,,Flow Indicator at New N2 Line,,,7.csv,2025-09-28 21:30:00,56
2025-09-28 21:32:57,4500,FI-4205A,BAD PV,ACK,,Flow Indicator at New N2 Line,,,7.csv,2025-09-28 21:30:00,56
2025-09-28 21:32:55,4500,FI-4205A,BAD PV,OK,L 00,Flow Indicator at New N2 Line,1499.71,kg/hr,7.csv,2025-09-28 21:30:00,56
2025-09-28 21:32:53,4500,FI-4205A,BAD PV,,L 00,Flow Indicator at New N2 Line,1499.71,kg/hr,7.csv,2025-09-28 21:30:00,56
2025-09-28 21:32:49,4500,FI-4205A,BAD PV,OK,L 00,Flow Indicator at New N2 Line,1501.8,kg/hr,7.csv,2025-09-28 21:30:00,56
2025-09-28 21:32:47,4500,FI-4205A,BAD PV,,L 00,Flow Indicator at New N2 Line,1501.8,kg/hr,7.csv,2025-09-28 21:30:00,56
2025-09-28 21:32:47,4500,FI-4205A,BAD PV,OK,L 00,Flow Indicator at New N2 Line,1503.19,kg/hr,7.csv,2025-09-28 21:30:00,56
2025-09-28 21:32:41,4500,FI-4205A,BAD PV,,L 00,Flow Indicator at New N2 Line,1503.19,kg/hr,7.csv,2025-09-28 21:30:00,56
2025-09-28 21:32:39,4500,FI-4205A,BAD PV,OK,L 00,Flow Indicator at New N2 Line,1499.53,kg/hr,7.csv,2025-09-28 21:30:00,56
2025-09-28 21:32:31,4500,FI-4205A,BAD PV,,L 00,Flow Indicator at New N2 Line,36.0206,kg/hr,7.csv,2025-09-28 21:30:00,56
2025-09-28 21:32:27,4500,FI-4205A,BAD PV,OK,L 00,Flow Indicator at New N2 Line,1502.46,kg/hr,7.csv,2025-09-28 21:30:00,56
2025-09-28 21:32:21,4500,FI-4205A,BAD PV,,L 00,Flow Indicator at New N2 Line,1502.46,kg/hr,7.csv,2025-09-28 21:30:00,56
2025-09-28 21:32:15,4500,FI-4205A,BAD PV,OK,L 00,Flow Indicator at New N2 Line,1497.33,kg/hr,7.csv,2025-09-28 21:30:00,56
2025-09-28 21:32:11,4500,FI-4205A,BAD PV,,L 00,Flow Indicator at New N2 Line,1497.33,kg/hr,7.csv,2025-09-28 21:30:00,56
2025-09-28 21:32:09,4500,FI-4205A,BAD PV,OK,L 00,Flow Indicator at New N2 Line,1497.79,kg/hr,7.csv,2025-09-28 21:30:00,56
2025-09-28 21:32:07,4500,FI-4205A,BAD PV,,L 00,Flow Indicator at New N2 Line,1497.79,kg/hr,7.csv,2025-09-28 21:30:00,56
2025-09-28 21:32:05,4500,FI-4205A,BAD PV,OK,L 00,Flow Indicator at New N2 Line,1504.3,kg/hr,7.csv,2025-09-28 21:30:00,56
2025-09-28 21:32:04,4500,FI-4205A,BAD PV,,L 00,Flow Indicator at New N2 Line,1504.3,kg/hr,7.csv,2025-09-28 21:30:00,56
2025-09-28 21:31:57,4500,FI-4205A,BAD PV,OK,L 00,Flow Indicator at New N2 Line,1504.38,kg/hr,7.csv,2025-09-28 21:30:00,56
2025-09-28 21:31:55,4500,FI-4205A,BAD PV,,L 00,Flow Indicator at New N2 Line,0,kg/hr,7.csv,2025-09-28 21:30:00,56
2025-09-28 21:31:51,4500,FI-4205A,BAD PV,OK,L 00,Flow Indicator at New N2 Line,1503.78,kg/hr,7.csv,2025-09-28 21:30:00,56
2025-09-28 21:31:45,4500,FI-4205A,BAD PV,,L 00,Flow Indicator at New N2 Line,0,kg/hr,7.csv,2025-09-28 21:30:00,56
2025-09-28 21:31:40,4500,FI-4205A,BAD PV,OK,L 00,Flow Indicator at New N2 Line,1504.29,kg/hr,7.csv,2025-09-28 21:30:00,56
2025-09-28 21:31:38,4500,FI-4205A,BAD PV,,L 00,Flow Indicator at New N2 Line,1504.29,kg/hr,7.csv,2025-09-28 21:30:00,56
2025-09-28 21:31:32,4500,FI-4205A,BAD PV,OK,L 00,Flow Indicator at New N2 Line,1496.35,kg/hr,7.csv,2025-09-28 21:30:00,56
2025-09-28 21:31:30,4500,FI-4205A,BAD PV,,L 00,Flow Indicator at New N2 Line,1496.35,kg/hr,7.csv,2025-09-28 21:30:00,56
2025-09-28 21:31:30,4500,FI-4205A,BAD PV,OK,L 00,Flow Indicator at New N2 Line,1501.87,kg/hr,7.csv,2025-09-28 21:30:00,56
2025-09-28 21:31:28,4500,FI-4205A,BAD PV,,L 00,Flow Indicator at New N2 Line,1501.87,kg/hr,7.csv,2025-09-28 21:30:00,56
2025-09-28 17:49:40,6100,FI_WA03,BAD PV,ACK,,PVC Pure Water General Flow,,,8.csv,2025-09-28 17:40:00,31
2025-09-28 17:49:38,6100,FQ_WA03,BAD PV,OK,L 00,PVC Pure Water General Flow,102.791,m³/h,8.csv,2025-09-28 17:40:00,33
2025-09-28 17:49:39,6100,FQ_WA03,BAD PV,ACK,,PVC Pure Water General Flow,,,8.csv,2025-09-28 17:40:00,33
2025-09-28 17:49:37,6100,FI_WA03,BAD PV,OK,L 00,PVC Pure Water General Flow,102.791,m³/h,8.csv,2025-09-28 17:40:00,31
2025-09-28 17:49:37,6100,FQ_WA03,BAD PV,,L 00,PVC Pure Water General Flow,102.791,m³/h,8.csv,2025-09-28 17:40:00,33
2025-09-28 17:49:36,6100,FI_WA03,BAD PV,,L 00,PVC Pure Water General Flow,102.791,m³/h,8.csv,2025-09-28 17:40:00,31
2025-09-28 17:49:37,6100,FQ_WA03,BAD PV,ACK,,PVC Pure Water General Flow,,,8.csv,2025-09-28 17:40:00,33
2025-09-28 17:49:34,6100,FQ_WA03,BAD PV,OK,L 00,PVC Pure Water General Flow,102.822,m³/h,8.csv,2025-09-28 17:40:00,33
2025-09-28 17:49:33,6100,FI_WA03,BAD PV,OK,L 00,PVC Pure Water General Flow,102.822,m³/h,8.csv,2025-09-28 17:40:00,31
2025-09-28 17:49:32,6100,FQ_WA03,BAD PV,,L 00,PVC Pure Water General Flow,102.822,m³/h,8.csv,2025-09-28 17:40:00,33
2025-09-28 17:49:31,6100,FI_WA03,BAD PV,,L 00,PVC Pure Water General Flow,102.822,m³/h,8.csv,2025-09-28 17:40:00,31
2025-09-28 17:49:18,6100,FQ_WA03,BAD PV,OK,L 00,PVC Pure Water General Flow,102.751,m³/h,8.csv,2025-09-28 17:40:00,33
2025-09-28 17:49:16,6100,FI_WA03,BAD PV,OK,L 00,PVC Pure Water General Flow,102.751,m³/h,8.csv,2025-09-28 17:40:00,31
2025-09-28 17:48:19,6100,FI_WA03,BAD PV,ACK,,PVC Pure Water General Flow,,,8.csv,2025-09-28 17:40:00,31
2025-09-28 17:48:15,6100,FQ_WA03,BAD PV,ACK,,PVC Pure Water General Flow,,,8.csv,2025-09-28 17:40:00,33
2025-09-28 17:48:12,6100,FQ_WA03,BAD PV,,L 00,PVC Pure Water General Flow,0.0631688,m³/h,8.csv,2025-09-28 17:40:00,33
2025-09-28 17:48:11,6100,FI_WA03,BAD PV,,L 00,PVC Pure Water General Flow,0.0631688,m³/h,8.csv,2025-09-28 17:40:00,31
2025-09-28 17:47:59,6100,FI_WA03,BAD PV,ACK,,PVC Pure Water General Flow,,,8.csv,2025-09-28 17:40:00,31
2025-09-28 17:47:58,6100,FQ_WA03,BAD PV,ACK,,PVC Pure Water General Flow,,,8.csv,2025-09-28 17:40:00,33
2025-09-28 17:47:57,6100,FQ_WA03,BAD PV,OK,L 00,PVC Pure Water General Flow,102.831,m³/h,8.csv,2025-09-28 17:40:00,33
2025-09-28 17:47:55,6100,FI_WA03,BAD PV,OK,L 00,PVC Pure Water General Flow,102.831,m³/h,8.csv,2025-09-28 17:40:00,31
